id,smiles,reachability_score,best_reaction,reachable_via,bb1_smiles,bb2_smiles,amide_coupling_match,suzuki_match,buchwald_match,urea_match,thiourea_match,n_alkyl_match,o_alkyl_match
Z795991852_analog_0010,Cn1c(=O)c2ccccc2n2c(-c3cccc(C(=O)NC(=O)C4Cc5ccccc5O4)c3)nnc12,0.745,amide_coupling,"amide_coupling,suzuki_miyaura,o_alkylation",Cn1c(=O)c2ccccc2n2c(-c3cccc(C(=O)O)c3)nnc12,[H]NC(=O)C1Cc2ccccc2O1,1,1,0,0,0,0,1
Z795991852_analog_0018,Cn1c(=O)c2ccccc2n2c(-c3cccc(C(=O)OC(=O)C4Cc5ccccc5O4)c3)nnc12,0.745,suzuki_miyaura,"suzuki_miyaura,o_alkylation",Cn1c(=O)c2ccccc2n2c(Br)nnc12,O=C(OC(=O)C1Cc2ccccc2O1)c1cccc(B(O)O)c1,0,1,0,0,0,0,1
Z795991852_analog_0060,Cn1c(=O)c2ccccc2n2c(COc3cccc(NC4Cc5ccccc5O4)c3)nnc12,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",Cn1c(=O)c2ccccc2n2c(CBr)nnc12,[H]Oc1cccc(NC2Cc3ccccc3O2)c1,0,0,1,0,0,1,1
Z795991852_analog_0083,Cn1c(=O)c2ccccc2n2c(COC3Cc4ccccc4O3)nnc12,1.0,o_alkylation,o_alkylation,Cn1c(=O)c2ccccc2n2c(CBr)nnc12,[H]OC1Cc2ccccc2O1,0,0,0,0,0,0,1
Z795991852_analog_0043,Cn1c(=O)c2ccccc2n2c(Nc3cccc(C(=O)OC4Cc5ccccc5O4)c3)nnc12,1.0,buchwald_hartwig,"buchwald_hartwig,o_alkylation",Cn1c(=O)c2ccccc2n2c(Br)nnc12,[H]Nc1cccc(C(=O)OC2Cc3ccccc3O2)c1,0,0,1,0,0,0,1
Z795991852_analog_0044,Cn1c(=O)c2ccccc2n2c(OC(=O)c3cccc(NC4Cc5ccccc5O4)c3)nnc12,0.745,buchwald_hartwig,"buchwald_hartwig,n_alkylation,o_alkylation",Cn1c(=O)c2ccccc2n2c(OC(=O)c3cccc(Br)c3)nnc12,[H]NC1Cc2ccccc2O1,0,0,1,0,0,1,1
Z795991852_analog_0001,Cn1c(=O)c2ccccc2n2c(NC(=O)C3Cc4ccccc4O3)nnc12,1.0,amide_coupling,"amide_coupling,o_alkylation",O=C(O)C1Cc2ccccc2O1,[H]Nc1nnc2n(C)c(=O)c3ccccc3n12,1,0,0,0,0,0,1
Z795991852_analog_0011,Cn1c(=O)c2ccccc2n2c(CNC(=O)C3Cc4ccccc4O3)nnc12,1.0,amide_coupling,"amide_coupling,o_alkylation",O=C(O)C1Cc2ccccc2O1,[H]NCc1nnc2n(C)c(=O)c3ccccc3n12,1,0,0,0,0,0,1
Z795991852_analog_0005,Cn1c(=O)c2ccccc2n2c(Oc3cccc(NC(=O)C4Cc5ccccc5O4)c3)nnc12,0.745,amide_coupling,"amide_coupling,o_alkylation",O=C(O)C1Cc2ccccc2O1,[H]Nc1cccc(Oc2nnc3n(C)c(=O)c4ccccc4n23)c1,1,0,0,0,0,0,1
Z795991852_analog_0003,Cn1c(=O)c2ccccc2n2c(-c3cccc(NC(=O)C4Cc5ccccc5O4)c3)nnc12,0.85,amide_coupling,"amide_coupling,suzuki_miyaura,o_alkylation",O=C(O)C1Cc2ccccc2O1,[H]Nc1cccc(-c2nnc3n(C)c(=O)c4ccccc4n23)c1,1,1,0,0,0,0,1
Z795991852_analog_0006,Cn1c(=O)c2ccccc2n2c(Nc3cccc(NC(=O)C4Cc5ccccc5O4)c3)nnc12,1.0,buchwald_hartwig,"amide_coupling,buchwald_hartwig,o_alkylation",Cn1c(=O)c2ccccc2n2c(Br)nnc12,[H]Nc1cccc(NC(=O)C2Cc3ccccc3O2)c1,1,0,1,0,0,0,1
Z795991852_analog_0019,Cn1c(=O)c2ccccc2n2c(COC(=O)C3Cc4ccccc4O3)nnc12,0.5,o_alkylation,o_alkylation,cccccCC(Br)C(=O)OCc1=n-n=c2-n(C)-c(=O)-c3=c-c=c-c=c-3-n-1-2,[H]Oc1ccccc1C,0,0,0,0,0,0,1
Z795991852_analog_0040,Cn1c(=O)c2ccccc2n2c(COC(=O)c3cccc(C4Cc5ccccc5O4)c3)nnc12,0.5,o_alkylation,o_alkylation,cccccCC(Br)C1=Cc=c-c(C(=O)OCc2=n-n=c3-n(C)-c(=O)-c4=c-c=c-c=c-4-n-2-3)=C1,[H]Oc1ccccc1C,0,0,0,0,0,0,1
FM001580_analog_0033,O=C(O)c1c(OC(F)(F)F)cccc1C1CCNCC1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(C2CCNCC2)c1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0118,O=C(O)c1cccc(C2CCNCC2)c1OC(F)(F)F,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C1CCNCC1,0,0,0,0,0,1,1
FM001580_analog_0032,O=C(O)c1c(OC(F)(F)F)cccc1C1CCCCC1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C2CCCCC2)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0034,O=C(O)c1c(OC(F)(F)F)cccc1C1CCOCC1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C2CCOCC2)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0016,CN(C)Cc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(CN(C)C)c1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0101,CN(C)Cc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1c(CN(C)C)cccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0119,O=C(O)c1cccc(C2CCOCC2)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C1CCOCC1,0,0,0,0,0,0,1
FM001580_analog_0024,CCCc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(CCC)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0109,CCCc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(CCC)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0014,NS(=O)(=O)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(S(N)(=O)=O)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0099,NS(=O)(=O)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1S(N)(=O)=O,0,0,0,0,0,0,1
FM001580_analog_0117,O=C(O)c1cccc(C2CCCCC2)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C1CCCCC1,0,0,0,0,0,0,1
FM001580_analog_0022,O=C(O)c1c(CO)cccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(CO)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0107,O=C(O)c1cccc(CO)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(CO)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0011,CCOc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(OCC)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0026,NCc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(CN)c1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0027,CN(C)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(N(C)C)c1C(=O)O,0,0,1,0,0,1,1
FM001580_analog_0110,CC(C)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C(C)C,0,0,0,0,0,0,1
FM001580_analog_0111,NCc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1c(CN)cccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0112,CN(C)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1N(C)C,0,0,1,0,0,1,1
FM001580_analog_0031,O=C(O)c1c(OC(F)(F)F)cccc1-c1ccsc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1c(Br)cccc1OC(F)(F)F,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM001580_analog_0021,O=C(O)c1c(OCCO)cccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(OCCO)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0004,CS(=O)(=O)NC(=O)c1ccccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccccc1C(=O)NS(C)(=O)=O,0,0,0,0,0,0,1
FM001580_analog_0023,CCc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(CC)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0108,CCc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(CC)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0096,CCOc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(OCC)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0003,NS(=O)(=O)c1ccccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccccc1S(N)(=O)=O,0,0,0,0,0,0,1
FM001580_analog_0012,O=C(O)c1c(OC(F)(F)F)cccc1C(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C(F)(F)F)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0097,O=C(O)c1cccc(C(F)(F)F)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C(F)(F)F,0,0,0,0,0,0,1
FM001580_analog_0025,CC(C)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C(C)C)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0005,O=C(O)c1ccccc1C(F)(F)F,0.0,,,,,0,0,0,0,0,0,0
FM001580_analog_0106,O=C(O)c1cccc(OCCO)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(OCCO)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0007,O=C(O)c1c(F)cccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(F)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0092,O=C(O)c1cccc(F)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(F)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0018,Nc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(N)c1C(=O)O,0,0,1,0,0,0,1
FM001580_analog_0093,O=C(O)c1cccc(Cl)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(Cl)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0100,NC(=O)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1c(C(N)=O)cccc1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0103,Nc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)Br,[H]Oc1c(N)cccc1C(=O)O,0,0,1,0,0,0,1
FM001580_analog_0035,CN1CCC(c2cccc(OC(F)(F)F)c2C(=O)O)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(C2CCN(C)CC2)c1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0019,CNC(=O)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(C(=O)NC)c1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0029,O=C(O)c1c(OC(F)(F)F)cccc1-c1ccccn1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1c(Br)cccc1OC(F)(F)F,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM001580_analog_0030,O=C(O)c1c(OC(F)(F)F)cccc1-c1ccoc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1c(Br)cccc1OC(F)(F)F,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM001580_analog_0115,O=C(O)c1cccc(-c2ccoc2)c1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cccc(Br)c1OC(F)(F)F,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM001580_analog_0116,O=C(O)c1cccc(-c2ccsc2)c1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cccc(Br)c1OC(F)(F)F,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM001580_analog_0015,NC(=O)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1cccc(C(N)=O)c1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0061,O=C(O)c1cc(C2CCNCC2)ccc1OC(F)(F)F,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(C2CCNCC2)cc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0062,O=C(O)c1cc(C2CCOCC2)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C2CCOCC2)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0010,COc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(OC)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0095,COc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(OC)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0104,CNC(=O)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C(=O)NC,1,0,0,0,0,0,1
FM001580_analog_0002,NC(=O)c1ccccc1OC(F)(F)F,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1ccccc1C(N)=O,1,0,0,0,0,0,1
FM001580_analog_0001,CN(C)C(=O)c1ccccc1OC(F)(F)F,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1ccccc1C(=O)N(C)C,1,0,0,0,0,0,1
FM001580_analog_0120,CN1CCC(c2cccc(C(=O)O)c2OC(F)(F)F)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C1CCN(C)CC1,0,0,0,0,0,1,1
FM001580_analog_0008,O=C(O)c1c(Cl)cccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(Cl)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0060,O=C(O)c1cc(C2CCCCC2)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C2CCCCC2)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0114,O=C(O)c1cccc(-c2ccccn2)c1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cccc(Br)c1OC(F)(F)F,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM001580_analog_0094,O=C(O)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0013,CS(=O)(=O)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(S(C)(=O)=O)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0098,CS(=O)(=O)c1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C(=O)O)cccc1S(C)(=O)=O,0,0,0,0,0,0,1
FM001580_analog_0089,O=C(O)c1ccc(C2CCNCC2)cc1OC(F)(F)F,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cc(C2CCNCC2)ccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0090,O=C(O)c1ccc(C2CCOCC2)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C2CCOCC2)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0043,NS(=O)(=O)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(S(N)(=O)=O)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0009,O=C(O)c1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C(=O)O)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0045,CN(C)Cc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(CN(C)C)cc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0050,O=C(O)c1cc(OCCO)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(OCCO)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0049,N#Cc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C#N)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0055,NCc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(CN)cc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0063,CN1CCC(c2ccc(OC(F)(F)F)c(C(=O)O)c2)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(C2CCN(C)CC2)cc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0020,N#Cc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C#N)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0105,N#Cc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C#N)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0040,CCOc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(OCC)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0053,CCCc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(CCC)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0028,O=C(O)c1c(OC(F)(F)F)cccc1-c1ccncc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1c(Br)cccc1OC(F)(F)F,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM001580_analog_0113,O=C(O)c1cccc(-c2ccncc2)c1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cccc(Br)c1OC(F)(F)F,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM001580_analog_0051,O=C(O)c1cc(CO)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(CO)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0073,CN(C)Cc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cc(CN(C)C)ccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0017,Cc1cccc(OC(F)(F)F)c1C(=O)O,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cccc(C)c1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0102,Cc1cccc(C(=O)O)c1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1c(C)cccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0006,CCOc1ccccc1C(=O)O,0.85,o_alkylation,o_alkylation,CCBr,[H]Oc1ccccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0052,CCc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(CC)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0054,CC(C)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C(C)C)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0081,CCCc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(CCC)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0037,O=C(O)c1cc(Cl)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(Cl)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0041,O=C(O)c1cc(C(F)(F)F)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C(F)(F)F)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0088,O=C(O)c1ccc(C2CCCCC2)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C2CCCCC2)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0071,NS(=O)(=O)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(S(N)(=O)=O)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0036,O=C(O)c1cc(F)ccc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(F)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0082,CC(C)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C(C)C)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0083,NCc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cc(CN)ccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0079,O=C(O)c1ccc(CO)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(CO)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0078,O=C(O)c1ccc(OCCO)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(OCCO)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0084,CN(C)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cc(N(C)C)ccc1C(=O)O,0,0,1,0,0,1,1
FM001580_analog_0077,N#Cc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C#N)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0080,CCc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(CC)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0048,CNC(=O)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(C(=O)NC)cc1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0068,CCOc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(OCC)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0044,NC(=O)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(C(N)=O)cc1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0076,CNC(=O)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1cc(C(=O)NC)ccc1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0058,O=C(O)c1cc(-c2ccoc2)ccc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cc(Br)ccc1OC(F)(F)F,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM001580_analog_0059,O=C(O)c1cc(-c2ccsc2)ccc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cc(Br)ccc1OC(F)(F)F,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM001580_analog_0065,O=C(O)c1ccc(Cl)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(Cl)ccc1C(=O)O,0,0,0,0,0,0,1
